ID,Type,SKU,"GTIN, UPC, EAN, or ISBN",Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (lbs),Length (in),Width (in),Height (in),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Swatches Attributes,Brands,Meta: _wp_page_template,Meta: anarkali_loop_product_slider_speed,Meta: anarkali_showcase_type,Meta: anarkali_showcase_bg_type,Meta: anarkali_showcase_custom_bgcolor,Meta: anarkali_showcase_custom_textcolor,Meta: anarkali_badge_color,Meta: anarkali_product_extra_fatures,Meta: anarkali_custom_badge,Meta: anarkali_product_size_guide,Meta: anarkali_countdown_date,Meta: anarkali_countdown_text,Meta: anarkali_product_video_type,Meta: anarkali_product_video_source_type,Meta: anarkali_product_popup_video,Meta: anarkali_product_iframe_video,Meta: anarkali_product_video_preview,Meta: anarkali_product_video_on_shop,Meta: anarkali_tabs_title,Meta: anarkali_tabs_content,Meta: anarkali_product_header_type,Meta: anarkali_product_header_bgcolor,Meta: anarkali_product_header_menuitem_color,Meta: anarkali_product_header_menuitem_hvrcolor,Meta: anarkali_product_header_svgicon_color,Meta: anarkali_product_header_counter_bgcolor,Meta: anarkali_product_header_counter_color,Meta: anarkali_product_sticky_header_bgcolor,Meta: anarkali_product_sticky_header_menuitem_color,Meta: anarkali_product_sticky_header_menuitem_hvrcolor,Meta: anarkali_product_sticky_header_svgicon_color,Meta: anarkali_product_sticky_header_counter_bgcolor,Meta: anarkali_product_sticky_header_counter_color,Meta: _product_360_image_gallery
,simple,BARFI,,Jaipuri Cotton Printed Double Bedsheet With Two Pillow Covers,1,0,visible,"Enhance your bedroom décor with this Jaipuri Cotton Printed Double Bedsheet. Crafted from 100% pure cotton, it offers softness, breathability, and elegant traditional prints for a comfortable and stylish look. Comes with two matching pillow covers.","Give your bedroom a royal Rajasthani touch with this Jaipuri Cotton Printed Double Bedsheet. Featuring traditional Jaipuri prints, it adds an elegant and vibrant charm to your space. Made from 100% pure cotton fabric, this bedsheet is soft, breathable, and skin-friendly, ensuring ultimate comfort and freshness every day. It comes with two matching pillow covers that perfectly complete the look.",,,taxable,,1,1000,,0,0,,,,,1,,799,1598,Bedsheet Set,,,"https://imagizer.imageshack.com/img922/7381/6BxtPQ.jpg,https://imagizer.imageshack.com/img923/1718/UYqoHW.jpg,https://imagizer.imageshack.com/img921/8383/cF2L2e.jpg",,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,BARFI 1,,Jaipuri Cotton Printed Double Bedsheet With Two Pillow Covers,1,0,visible,"Enhance your bedroom décor with this Jaipuri Cotton Printed Double Bedsheet. Crafted from 100% pure cotton, it offers softness, breathability, and elegant traditional prints for a comfortable and stylish look. Comes with two matching pillow covers.","Give your bedroom a royal Rajasthani touch with this Jaipuri Cotton Printed Double Bedsheet. Featuring traditional Jaipuri prints, it adds an elegant and vibrant charm to your space. Made from 100% pure cotton fabric, this bedsheet is soft, breathable, and skin-friendly, ensuring ultimate comfort and freshness every day. It comes with two matching pillow covers that perfectly complete the look.",,,taxable,,1,1000,,0,0,,,,,1,,799,1598,Bedsheet Set,,,"https://imagizer.imageshack.com/img924/4532/SpwbiJ.jpg,https://imagizer.imageshack.com/img921/9143/XePHFb.jpg,https://imagizer.imageshack.com/img921/7569/xi0CYE.jpg",,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,BARFI 2,,Jaipuri Cotton Printed Double Bedsheet With Two Pillow Covers,1,0,visible,"Enhance your bedroom décor with this Jaipuri Cotton Printed Double Bedsheet. Crafted from 100% pure cotton, it offers softness, breathability, and elegant traditional prints for a comfortable and stylish look. Comes with two matching pillow covers.","Give your bedroom a royal Rajasthani touch with this Jaipuri Cotton Printed Double Bedsheet. Featuring traditional Jaipuri prints, it adds an elegant and vibrant charm to your space. Made from 100% pure cotton fabric, this bedsheet is soft, breathable, and skin-friendly, ensuring ultimate comfort and freshness every day. It comes with two matching pillow covers that perfectly complete the look.",,,taxable,,1,1000,,0,0,,,,,1,,799,1598,Bedsheet Set,,,"https://imagizer.imageshack.com/img924/5428/oPf1Xx.jpg,https://imagizer.imageshack.com/img921/9088/wNoo0Y.jpg,https://imagizer.imageshack.com/img922/6005/oMf6u6.jpg",,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,BARFI 3,,Jaipuri Cotton Printed Double Bedsheet With Two Pillow Covers,1,0,visible,"Enhance your bedroom décor with this Jaipuri Cotton Printed Double Bedsheet. Crafted from 100% pure cotton, it offers softness, breathability, and elegant traditional prints for a comfortable and stylish look. Comes with two matching pillow covers.","Give your bedroom a royal Rajasthani touch with this Jaipuri Cotton Printed Double Bedsheet. Featuring traditional Jaipuri prints, it adds an elegant and vibrant charm to your space. Made from 100% pure cotton fabric, this bedsheet is soft, breathable, and skin-friendly, ensuring ultimate comfort and freshness every day. It comes with two matching pillow covers that perfectly complete the look.",,,taxable,,1,1000,,0,0,,,,,1,,799,1598,Bedsheet Set,,,"https://imagizer.imageshack.com/img923/6864/pzUHBk.jpg, https://imagizer.imageshack.com/img922/4599/XIZppk.jpg, https://imagizer.imageshack.com/img924/6315/wcWhA0.jpg, https://imagizer.imageshack.com/img921/3469/LZ3Kzo.jpg",,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,BARFI 4,,Jaipuri Cotton Printed Double Bedsheet With Two Pillow Covers,1,0,visible,"Enhance your bedroom décor with this Jaipuri Cotton Printed Double Bedsheet. Crafted from 100% pure cotton, it offers softness, breathability, and elegant traditional prints for a comfortable and stylish look. Comes with two matching pillow covers.","Give your bedroom a royal Rajasthani touch with this Jaipuri Cotton Printed Double Bedsheet. Featuring traditional Jaipuri prints, it adds an elegant and vibrant charm to your space. Made from 100% pure cotton fabric, this bedsheet is soft, breathable, and skin-friendly, ensuring ultimate comfort and freshness every day. It comes with two matching pillow covers that perfectly complete the look.",,,taxable,,1,1000,,0,0,,,,,1,,799,1598,Bedsheet Set,,,"https://imagizer.imageshack.com/img924/1130/zfGglR.jpg, https://imagizer.imageshack.com/img923/8721/fTlV3y.jpg, https://imagizer.imageshack.com/img922/4397/BSdsW6.jpg, https://imagizer.imageshack.com/img923/1794/vLiP2z.jpg",,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,BARFI 5,,Jaipuri Cotton Printed Double Bedsheet With Two Pillow Covers,1,0,visible,"Enhance your bedroom décor with this Jaipuri Cotton Printed Double Bedsheet. Crafted from 100% pure cotton, it offers softness, breathability, and elegant traditional prints for a comfortable and stylish look. Comes with two matching pillow covers.","Give your bedroom a royal Rajasthani touch with this Jaipuri Cotton Printed Double Bedsheet. Featuring traditional Jaipuri prints, it adds an elegant and vibrant charm to your space. Made from 100% pure cotton fabric, this bedsheet is soft, breathable, and skin-friendly, ensuring ultimate comfort and freshness every day. It comes with two matching pillow covers that perfectly complete the look.",,,taxable,,1,1000,,0,0,,,,,1,,799,1598,Bedsheet Set,,,"https://imagizer.imageshack.com/img924/1605/dOuOaC.jpg, https://imagizer.imageshack.com/img923/9400/QNpuvZ.jpg, https://imagizer.imageshack.com/img921/1647/477o9m.jpg, https://imagizer.imageshack.com/img921/9199/FWz4fc.jpg",,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,BARLI ,,Jaipuri Cotton Printed Double Bedsheet With Two Pillow Covers,1,0,visible,"Enhance your bedroom décor with this Jaipuri Cotton Printed Double Bedsheet. Crafted from 100% pure cotton, it offers softness, breathability, and elegant traditional prints for a comfortable and stylish look. Comes with two matching pillow covers.","Give your bedroom a royal Rajasthani touch with this Jaipuri Cotton Printed Double Bedsheet. Featuring traditional Jaipuri prints, it adds an elegant and vibrant charm to your space. Made from 100% pure cotton fabric, this bedsheet is soft, breathable, and skin-friendly, ensuring ultimate comfort and freshness every day. It comes with two matching pillow covers that perfectly complete the look.",,,taxable,,1,1000,,0,0,,,,,1,,799,1598,Bedsheet Set,,,"https://imagizer.imageshack.com/img923/4980/n8yyAF.jpg,https://imagizer.imageshack.com/img921/1050/DFoQJc.jpg,https://imagizer.imageshack.com/img923/3221/VLiMaj.jpg",,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,BARLI 1,,Jaipuri Cotton Printed Double Bedsheet With Two Pillow Covers,1,0,visible,"Enhance your bedroom décor with this Jaipuri Cotton Printed Double Bedsheet. Crafted from 100% pure cotton, it offers softness, breathability, and elegant traditional prints for a comfortable and stylish look. Comes with two matching pillow covers.","Give your bedroom a royal Rajasthani touch with this Jaipuri Cotton Printed Double Bedsheet. Featuring traditional Jaipuri prints, it adds an elegant and vibrant charm to your space. Made from 100% pure cotton fabric, this bedsheet is soft, breathable, and skin-friendly, ensuring ultimate comfort and freshness every day. It comes with two matching pillow covers that perfectly complete the look.",,,taxable,,1,1000,,0,0,,,,,1,,799,1598,Bedsheet Set,,,"https://imagizer.imageshack.com/img921/5113/bd5t6r.jpg, https://imagizer.imageshack.com/img923/5339/ZHJT1I.jpg",,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,BARLI 2,,Jaipuri Cotton Printed Double Bedsheet With Two Pillow Covers,1,0,visible,"Enhance your bedroom décor with this Jaipuri Cotton Printed Double Bedsheet. Crafted from 100% pure cotton, it offers softness, breathability, and elegant traditional prints for a comfortable and stylish look. Comes with two matching pillow covers.","Give your bedroom a royal Rajasthani touch with this Jaipuri Cotton Printed Double Bedsheet. Featuring traditional Jaipuri prints, it adds an elegant and vibrant charm to your space. Made from 100% pure cotton fabric, this bedsheet is soft, breathable, and skin-friendly, ensuring ultimate comfort and freshness every day. It comes with two matching pillow covers that perfectly complete the look.",,,taxable,,1,1000,,0,0,,,,,1,,799,1598,Bedsheet Set,,,"https://imagizer.imageshack.com/img924/5053/p3zRYL.jpg,https://imagizer.imageshack.com/img921/9155/TKv8Sy.jpg,https://imagizer.imageshack.com/img921/9985/J78wns.jpg,https://imagizer.imageshack.com/img921/3808/EWkck3.jpg",,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,BARLI 3,,Jaipuri Cotton Printed Double Bedsheet With Two Pillow Covers,1,0,visible,"Enhance your bedroom décor with this Jaipuri Cotton Printed Double Bedsheet. Crafted from 100% pure cotton, it offers softness, breathability, and elegant traditional prints for a comfortable and stylish look. Comes with two matching pillow covers.","Give your bedroom a royal Rajasthani touch with this Jaipuri Cotton Printed Double Bedsheet. Featuring traditional Jaipuri prints, it adds an elegant and vibrant charm to your space. Made from 100% pure cotton fabric, this bedsheet is soft, breathable, and skin-friendly, ensuring ultimate comfort and freshness every day. It comes with two matching pillow covers that perfectly complete the look.",,,taxable,,1,1000,,0,0,,,,,1,,799,1598,Bedsheet Set,,,"https://imagizer.imageshack.com/img922/7062/bnP0Vl.jpg,https://imagizer.imageshack.com/img923/2944/Lr6UBD.jpg,https://imagizer.imageshack.com/img924/4967/L6eC4K.jpg,https://imagizer.imageshack.com/img921/8598/zpcXVU.jpg,https://imagizer.imageshack.com/img923/8027/RBQHdi.jpg",,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
