ID,Type,SKU,"GTIN, UPC, EAN, or ISBN",Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (lbs),Length (in),Width (in),Height (in),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Swatches Attributes,Brands,Meta: _wp_page_template,Meta: anarkali_loop_product_slider_speed,Meta: anarkali_showcase_type,Meta: anarkali_showcase_bg_type,Meta: anarkali_showcase_custom_bgcolor,Meta: anarkali_showcase_custom_textcolor,Meta: anarkali_badge_color,Meta: anarkali_product_extra_fatures,Meta: anarkali_custom_badge,Meta: anarkali_product_size_guide,Meta: anarkali_countdown_date,Meta: anarkali_countdown_text,Meta: anarkali_product_video_type,Meta: anarkali_product_video_source_type,Meta: anarkali_product_popup_video,Meta: anarkali_product_iframe_video,Meta: anarkali_product_video_preview,Meta: anarkali_product_video_on_shop,Meta: anarkali_tabs_title,Meta: anarkali_tabs_content,Meta: anarkali_product_header_type,Meta: anarkali_product_header_bgcolor,Meta: anarkali_product_header_menuitem_color,Meta: anarkali_product_header_menuitem_hvrcolor,Meta: anarkali_product_header_svgicon_color,Meta: anarkali_product_header_counter_bgcolor,Meta: anarkali_product_header_counter_color,Meta: anarkali_product_sticky_header_bgcolor,Meta: anarkali_product_sticky_header_menuitem_color,Meta: anarkali_product_sticky_header_menuitem_hvrcolor,Meta: anarkali_product_sticky_header_svgicon_color,Meta: anarkali_product_sticky_header_counter_bgcolor,Meta: anarkali_product_sticky_header_counter_color,Meta: _product_360_image_gallery
,simple,GULDASTA,,Rajasthani Jaipuri-Stylish Floral Printed Double Bedsheet With Two Pillow Covers,1,0,visible,"Enhance your bedroom décor with this Jaipuri Cotton Printed Double Bedsheet. Crafted from 100% pure cotton, it offers softness, breathability, and elegant traditional prints for a comfortable and stylish look. Comes with two matching pillow covers.","Give your bedroom a royal Rajasthani touch with this Jaipuri Cotton Printed Double Bedsheet. Featuring traditional Jaipuri prints, it adds an elegant and vibrant charm to your space. Made from 100% pure cotton fabric, this bedsheet is soft, breathable, and skin-friendly, ensuring ultimate comfort and freshness every day. It comes with two matching pillow covers that perfectly complete the look.",,,taxable,,1,1000,,0,0,,,,,1,,799,1598,Bedsheet Set,,,"https://imagizer.imageshack.com/img922/2370/Bmq13x.jpg,https://imagizer.imageshack.com/img923/5096/VSDkKd.jpg,https://imagizer.imageshack.com/img923/8804/T6rrsz.jpg,https://imagizer.imageshack.com/img921/1518/J3MX6s.jpg",,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,GULDASTA 1,,Rajasthani Jaipuri-Stylish Floral Printed Double Bedsheet With Two Pillow Covers,1,0,visible,"Enhance your bedroom décor with this Jaipuri Cotton Printed Double Bedsheet. Crafted from 100% pure cotton, it offers softness, breathability, and elegant traditional prints for a comfortable and stylish look. Comes with two matching pillow covers.","Give your bedroom a royal Rajasthani touch with this Jaipuri Cotton Printed Double Bedsheet. Featuring traditional Jaipuri prints, it adds an elegant and vibrant charm to your space. Made from 100% pure cotton fabric, this bedsheet is soft, breathable, and skin-friendly, ensuring ultimate comfort and freshness every day. It comes with two matching pillow covers that perfectly complete the look.",,,taxable,,1,1000,,0,0,,,,,1,,799,1598,Bedsheet Set,,,"https://imagizer.imageshack.com/img923/9928/goo2z6.jpg,https://imagizer.imageshack.com/img921/5604/0mk550.jpg,https://imagizer.imageshack.com/img921/412/nLPuYl.jpg,https://imagizer.imageshack.com/img921/9812/m5fhr1.jpg",,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,GULDASTA 2,,Rajasthani Jaipuri-Stylish Floral Printed Double Bedsheet With Two Pillow Covers,1,0,visible,"Enhance your bedroom décor with this Jaipuri Cotton Printed Double Bedsheet. Crafted from 100% pure cotton, it offers softness, breathability, and elegant traditional prints for a comfortable and stylish look. Comes with two matching pillow covers.","Give your bedroom a royal Rajasthani touch with this Jaipuri Cotton Printed Double Bedsheet. Featuring traditional Jaipuri prints, it adds an elegant and vibrant charm to your space. Made from 100% pure cotton fabric, this bedsheet is soft, breathable, and skin-friendly, ensuring ultimate comfort and freshness every day. It comes with two matching pillow covers that perfectly complete the look.",,,taxable,,1,1000,,0,0,,,,,1,,799,1598,Bedsheet Set,,,"https://imagizer.imageshack.com/img922/8601/ojUaS1.jpg,https://imagizer.imageshack.com/img924/9295/4FqtNl.jpg,https://imagizer.imageshack.com/img923/2916/8zXXlE.jpg,https://imagizer.imageshack.com/img923/580/dqpwnq.jpg",,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,GULDASTA 3,,Rajasthani Jaipuri-Stylish Floral Printed Double Bedsheet With Two Pillow Covers,1,0,visible,"Enhance your bedroom décor with this Jaipuri Cotton Printed Double Bedsheet. Crafted from 100% pure cotton, it offers softness, breathability, and elegant traditional prints for a comfortable and stylish look. Comes with two matching pillow covers.","Give your bedroom a royal Rajasthani touch with this Jaipuri Cotton Printed Double Bedsheet. Featuring traditional Jaipuri prints, it adds an elegant and vibrant charm to your space. Made from 100% pure cotton fabric, this bedsheet is soft, breathable, and skin-friendly, ensuring ultimate comfort and freshness every day. It comes with two matching pillow covers that perfectly complete the look.",,,taxable,,1,1000,,0,0,,,,,1,,799,1598,Bedsheet Set,,,"https://imagizer.imageshack.com/img922/369/UaiTW5.jpg,https://imagizer.imageshack.com/img921/9125/cbZ1ZB.jpg,https://imagizer.imageshack.com/img923/291/VZjIwY.jpg,https://imagizer.imageshack.com/img923/3559/LAZYl0.jpg",,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,GULDASTA 4,,Rajasthani Jaipuri-Stylish Floral Printed Double Bedsheet With Two Pillow Covers,1,0,visible,"Enhance your bedroom décor with this Jaipuri Cotton Printed Double Bedsheet. Crafted from 100% pure cotton, it offers softness, breathability, and elegant traditional prints for a comfortable and stylish look. Comes with two matching pillow covers.","Give your bedroom a royal Rajasthani touch with this Jaipuri Cotton Printed Double Bedsheet. Featuring traditional Jaipuri prints, it adds an elegant and vibrant charm to your space. Made from 100% pure cotton fabric, this bedsheet is soft, breathable, and skin-friendly, ensuring ultimate comfort and freshness every day. It comes with two matching pillow covers that perfectly complete the look.",,,taxable,,1,1000,,0,0,,,,,1,,799,1598,Bedsheet Set,,,"https://imagizer.imageshack.com/img923/3445/2vM4Cy.jpg,https://imagizer.imageshack.com/img922/7227/RMDx7q.jpg,https://imagizer.imageshack.com/img922/1451/21iyJv.jpg,https://imagizer.imageshack.com/img922/7290/szBbzk.jpg",,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,HATHI PED,,Rajasthani Elephant Printed Cotton Double Bedsheet With Two Pillow Covers,1,0,visible,"Enhance your bedroom décor with this Jaipuri Cotton Printed Double Bedsheet. Crafted from 100% pure cotton, it offers softness, breathability, and elegant traditional prints for a comfortable and stylish look. Comes with two matching pillow covers.","Give your bedroom a royal Rajasthani touch with this Jaipuri Cotton Printed Double Bedsheet. Featuring traditional Jaipuri prints, it adds an elegant and vibrant charm to your space. Made from 100% pure cotton fabric, this bedsheet is soft, breathable, and skin-friendly, ensuring ultimate comfort and freshness every day. It comes with two matching pillow covers that perfectly complete the look.",,,taxable,,1,1000,,0,0,,,,,1,,799,1598,Bedsheet Set,,,"https://imagizer.imageshack.com/img923/5481/vPn2qV.jpg,https://imagizer.imageshack.com/img923/7/Cv8gP8.jpg,https://imagizer.imageshack.com/img922/8353/oyiOmr.jpg,https://imagizer.imageshack.com/img922/3764/OefvhG.jpg,https://imagizer.imageshack.com/img923/4519/nUvG5e.jpg",,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,HATHI PED 1,,Rajasthani Elephant Printed Cotton Double Bedsheet With Two Pillow Covers,1,0,visible,"Enhance your bedroom décor with this Jaipuri Cotton Printed Double Bedsheet. Crafted from 100% pure cotton, it offers softness, breathability, and elegant traditional prints for a comfortable and stylish look. Comes with two matching pillow covers.","Give your bedroom a royal Rajasthani touch with this Jaipuri Cotton Printed Double Bedsheet. Featuring traditional Jaipuri prints, it adds an elegant and vibrant charm to your space. Made from 100% pure cotton fabric, this bedsheet is soft, breathable, and skin-friendly, ensuring ultimate comfort and freshness every day. It comes with two matching pillow covers that perfectly complete the look.",,,taxable,,1,1000,,0,0,,,,,1,,799,1598,Bedsheet Set,,,"https://imagizer.imageshack.com/img923/5443/udRNro.jpg, https://imagizer.imageshack.com/img921/8976/fn6nxC.jpg, https://imagizer.imageshack.com/img924/1883/ZcgswO.jpg, https://imagizer.imageshack.com/img922/9461/rAAqom.jpg",,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,HATHI PED 2,,Rajasthani Elephant Printed Cotton Double Bedsheet With Two Pillow Covers,1,0,visible,"Enhance your bedroom décor with this Jaipuri Cotton Printed Double Bedsheet. Crafted from 100% pure cotton, it offers softness, breathability, and elegant traditional prints for a comfortable and stylish look. Comes with two matching pillow covers.","Give your bedroom a royal Rajasthani touch with this Jaipuri Cotton Printed Double Bedsheet. Featuring traditional Jaipuri prints, it adds an elegant and vibrant charm to your space. Made from 100% pure cotton fabric, this bedsheet is soft, breathable, and skin-friendly, ensuring ultimate comfort and freshness every day. It comes with two matching pillow covers that perfectly complete the look.",,,taxable,,1,1000,,0,0,,,,,1,,799,1598,Bedsheet Set,,,"https://imagizer.imageshack.com/img921/8281/6V6CM4.jpg, https://imagizer.imageshack.com/img923/9717/8SU2RN.jpg, https://imagizer.imageshack.com/img922/4115/0nTBiN.jpg, https://imagizer.imageshack.com/img924/9245/D6LLqU.jpg",,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,HATHI PED 3,,Rajasthani Elephant Printed Cotton Double Bedsheet With Two Pillow Covers,1,0,visible,"Enhance your bedroom décor with this Jaipuri Cotton Printed Double Bedsheet. Crafted from 100% pure cotton, it offers softness, breathability, and elegant traditional prints for a comfortable and stylish look. Comes with two matching pillow covers.","Give your bedroom a royal Rajasthani touch with this Jaipuri Cotton Printed Double Bedsheet. Featuring traditional Jaipuri prints, it adds an elegant and vibrant charm to your space. Made from 100% pure cotton fabric, this bedsheet is soft, breathable, and skin-friendly, ensuring ultimate comfort and freshness every day. It comes with two matching pillow covers that perfectly complete the look.",,,taxable,,1,1000,,0,0,,,,,1,,799,1598,Bedsheet Set,,,"https://imagizer.imageshack.com/img921/2965/8EWK9J.jpg, https://imagizer.imageshack.com/img921/751/8okm9c.jpg, https://imagizer.imageshack.com/img923/820/fgDYpu.jpg, https://imagizer.imageshack.com/img923/7587/tr6NBY.jpg",,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,HATHI PED 4,,Rajasthani Elephant Printed Cotton Double Bedsheet With Two Pillow Covers,1,0,visible,"Enhance your bedroom décor with this Jaipuri Cotton Printed Double Bedsheet. Crafted from 100% pure cotton, it offers softness, breathability, and elegant traditional prints for a comfortable and stylish look. Comes with two matching pillow covers.","Give your bedroom a royal Rajasthani touch with this Jaipuri Cotton Printed Double Bedsheet. Featuring traditional Jaipuri prints, it adds an elegant and vibrant charm to your space. Made from 100% pure cotton fabric, this bedsheet is soft, breathable, and skin-friendly, ensuring ultimate comfort and freshness every day. It comes with two matching pillow covers that perfectly complete the look.",,,taxable,,1,1000,,0,0,,,,,1,,799,1598,Bedsheet Set,,,"https://imagizer.imageshack.com/img922/5007/PGIUAI.jpg, https://imagizer.imageshack.com/img921/9238/B109vA.jpg, https://imagizer.imageshack.com/img922/6178/SlXHcc.jpg, https://imagizer.imageshack.com/img921/2140/ZnKxfG.jpg",,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
