ID,Type,SKU,"GTIN, UPC, EAN, or ISBN",Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (lbs),Length (in),Width (in),Height (in),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Swatches Attributes,Brands,Meta: _eael_post_view_count,Meta: _wp_page_template,Meta: anarkali_loop_product_slider_speed,Meta: anarkali_showcase_type,Meta: anarkali_showcase_bg_type,Meta: anarkali_showcase_custom_bgcolor,Meta: anarkali_showcase_custom_textcolor,Meta: anarkali_badge_color,Meta: anarkali_product_extra_fatures,Meta: anarkali_custom_badge,Meta: anarkali_product_size_guide,Meta: anarkali_countdown_date,Meta: anarkali_countdown_text,Meta: anarkali_product_video_type,Meta: anarkali_product_video_source_type,Meta: anarkali_product_popup_video,Meta: anarkali_product_iframe_video,Meta: anarkali_product_video_preview,Meta: anarkali_product_video_on_shop,Meta: anarkali_tabs_title,Meta: anarkali_tabs_content,Meta: anarkali_product_header_type,Meta: anarkali_product_header_bgcolor,Meta: anarkali_product_header_menuitem_color,Meta: anarkali_product_header_menuitem_hvrcolor,Meta: anarkali_product_header_svgicon_color,Meta: anarkali_product_header_counter_bgcolor,Meta: anarkali_product_header_counter_color,Meta: anarkali_product_sticky_header_bgcolor,Meta: anarkali_product_sticky_header_menuitem_color,Meta: anarkali_product_sticky_header_menuitem_hvrcolor,Meta: anarkali_product_sticky_header_svgicon_color,Meta: anarkali_product_sticky_header_counter_bgcolor,Meta: anarkali_product_sticky_header_counter_color,Meta: _product_360_image_gallery
,simple,GG-309,,Dark Green Multicolor Checkered Black Chanderi Saree – Circular & Floral Digital Prints with Tassels,1,0,visible,"Elegant dark green Chanderi saree with vibrant circular motifs and multicolor checkered pallu, finished with blue tassels. Perfect for festive and traditional occasions.","Elevate your ethnic wardrobe with this stunning Dark Green Multicolor Checkered Black Chanderi Saree. Crafted in premium Black Chanderi fabric, the saree features a deep green base highlighted with artistic circular and floral digital motifs, adding a lively charm to its design.",,,taxable,,1,100,,0,0,,,,,1,,1100,2199,Gopi Silk Saree,,,"https://imagizer.imageshack.com/img922/9472/WyIq6v.jpg, https://imagizer.imageshack.com/img922/9325/Uceb0V.jpg, https://imagizer.imageshack.com/img923/8494/GhxAmB.jpg, https://imagizer.imageshack.com/img923/549/OICi8K.jpg, https://imagizer.imageshack.com/img924/9334/6WvuHV.jpg, https://imagizer.imageshack.com/img922/6312/EshYx6.jpg",,,,,,,,,0,,,,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,GG-310,,Pastel Multicolor Checked Black Chanderi Saree – Lightweight Digital Prints with Tassel Border,1,0,visible,"Chic pastel multicolor checked Black Chanderi saree with a soft drape and tassel border. Perfect for weddings, festive occasions, and cultural celebrations.","Step into elegance with this Pastel Multicolor Checked Black Chanderi Saree, designed to offer a refreshing fusion of tradition and style. Crafted in soft Black Chanderi fabric, it features delicate pastel checked digital prints that create a graceful and modern appeal.",,,taxable,,1,100,,0,0,,,,,1,,1100,2199,Gopi Silk Saree,,,"https://imagizer.imageshack.com/img924/4555/fVqD1F.jpg, https://imagizer.imageshack.com/img922/2305/ghXuek.jpg, https://imagizer.imageshack.com/img922/4974/vHOXFK.jpg, https://imagizer.imageshack.com/img924/1915/rZLRIi.jpg, https://imagizer.imageshack.com/img924/8159/2lsv8B.jpg, https://imagizer.imageshack.com/img923/4205/Ewjnxn.jpg",,,,,,,,,0,,,,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,GG-311,,Vibrant Geometric Weaves Chanderi Saree with Striped Border & Tassels – Multicolor Festive Wear,1,0,visible,"A multicolor Chanderi saree with vibrant geometric weaves, contrasting striped border, and tassel accents. Perfect for festive occasions and weddings.","Elevate your ethnic style with this Vibrant Geometric Weaves Chanderi Saree, designed with multicolor digital geometric prints that blend tradition with a contemporary touch. Crafted in lightweight Black Chanderi fabric, it ensures comfort while maintaining a refined drape.",,,taxable,,1,100,,0,0,,,,,1,,1100,2199,Gopi Silk Saree,,,"https://imagizer.imageshack.com/img922/1598/luv1MK.jpg, https://imagizer.imageshack.com/img924/9981/G0CZQk.jpg, https://imagizer.imageshack.com/img924/3376/cmMO9j.jpg, https://imagizer.imageshack.com/img922/1028/YGNLnP.jpg, https://imagizer.imageshack.com/img923/9674/vUGVTN.jpg, https://imagizer.imageshack.com/img924/6201/gJdVYD.jpg",,,,,,,,,0,,,,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,GG-312,,Rosewood Elegance Chanderi Saree with Ethnic Motif Border & Tassels – Festive & Wedding Wear,1,0,visible,"An elegant rosewood pink Chanderi saree with ethnic motif prints, striped border, and tassel finish. Lightweight and graceful, perfect for weddings and festive occasions.","Step into timeless grace with the Rosewood Elegance Chanderi Saree , crafted in a rich rosewood pink tone. This saree features intricate ethnic motif prints along the border and pallu, blending classic artistry with a modern touch.",,,taxable,,1,100,,0,0,,,,,1,,1100,2199,Gopi Silk Saree,,,"https://imagizer.imageshack.com/img922/6484/0H3xSB.jpg, https://imagizer.imageshack.com/img923/1928/BPYumY.jpg, https://imagizer.imageshack.com/img922/5897/BlL6El.jpg, https://imagizer.imageshack.com/img922/3780/N566Z2.jpg, https://imagizer.imageshack.com/img923/356/OdMPqX.jpg, https://imagizer.imageshack.com/img922/4356/CF3Mmk.jpg",,,,,,,,,0,,,,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,GG-313,,Rustic Multicolor Checks Chanderi Saree with Floral Printed Border & Tassels – Festive & Wedding Wear,1,0,visible,"A rustic multicolor checked Chanderi saree with elegant floral printed border and tassels. Lightweight and graceful, perfect for festive gatherings, weddings, and cultural events.","Elevate your ethnic wardrobe with the Rustic Multicolor Checks Chanderi Saree, a perfect fusion of earthy hues and vibrant tones. Designed in lightweight Black Chanderi fabric, this saree showcases digital multicolor checkered prints that add a rustic yet lively appeal.",,,taxable,,1,100,,0,0,,,,,1,,1100,2199,Gopi Silk Saree,,,"https://imagizer.imageshack.com/img922/78/tLydxK.jpg, https://imagizer.imageshack.com/img924/4752/KjyNP8.jpg, https://imagizer.imageshack.com/img923/2856/FOSVWa.jpg, https://imagizer.imageshack.com/img923/5355/SrC3o0.jpg, https://imagizer.imageshack.com/img922/339/IWpzYJ.jpg, https://imagizer.imageshack.com/img923/2923/ZaPDaN.jpg",,,,,,,,,0,,,,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,GG-314,,Olive Green Chanderi Saree with Multicolor Geometric Border & Tassels – Festive & Wedding Wear,1,0,visible,"Elegant olive green Chanderi saree with subtle woven body, enhanced by multicolor geometric border and tassel finish. Perfect for weddings, festive wear, and cultural occasions.","Add a touch of timeless grace to your wardrobe with the Olive Green Chanderi Saree. Crafted in soft Chanderi fabric, this saree features a subtle woven texture that complements its refined appeal. The highlight is its traditional multicolor geometric printed border with tassel detailing, adding depth and vibrancy to the drape.",,,taxable,,1,100,,0,0,,,,,1,,1100,2199,Gopi Silk Saree,,,"https://imagizer.imageshack.com/img923/3853/uCvFTV.jpg, https://imagizer.imageshack.com/img922/7932/91wAAU.jpg, https://imagizer.imageshack.com/img923/1456/P9BM7F.jpg, https://imagizer.imageshack.com/img922/9639/NCvZ5w.jpg, https://imagizer.imageshack.com/img924/22/hks90g.jpg, https://imagizer.imageshack.com/img924/4369/tcevnq.jpg",,,,,,,,,0,,,,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,GG-315,,Grey Floral Printed Chanderi Saree with Contrast Border – Elegant Festive & Traditional Wear,1,0,visible,"Sophisticated grey Chanderi saree with delicate pink and green floral prints, striped weave, and contrast floral border. Lightweight and perfect for festive and traditional occasions.","Bring elegance and grace to your wardrobe with the Grey Floral Printed Chanderi Saree. Featuring a soft grey base adorned with delicate floral prints in pink and green, this saree exudes sophistication. The subtle striped weave enhances its texture, while the contrast floral-patterned border adds a refined finishing touch.",,,taxable,,1,100,,0,0,,,,,1,,1100,2199,Gopi Silk Saree,,,"https://imagizer.imageshack.com/img922/6946/Zw9488.jpg, https://imagizer.imageshack.com/img924/9455/qMqxIt.jpg, https://imagizer.imageshack.com/img923/6488/iV1MnB.jpg, https://imagizer.imageshack.com/img922/3379/WJfyLS.jpg, https://imagizer.imageshack.com/img922/7193/JhbUTW.jpg, https://imagizer.imageshack.com/img922/7047/7WLWgR.jpg",,,,,,,,,0,,,,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,GG-316,,Multicolor Geometric Printed Chanderi Saree – Elegant Festive & Casual Wear,1,0,visible,"Stylish Chanderi saree in rust red, teal blue, and grey with bold geometric prints. Lightweight, elegant, and perfect for festive, traditional, or casual gatherings.","Step into elegance with the Multicolor Geometric Printed Chanderi Saree, crafted in soft Black Chanderi fabric. Featuring a striking blend of rust red, teal blue, and grey tones, this saree showcases bold geometric digital prints that balance tradition with contemporary charm.",,,taxable,,1,100,,0,0,,,,,1,,1100,2199,Gopi Silk Saree,,,"https://imagizer.imageshack.com/img923/791/6BVRSv.jpg, https://imagizer.imageshack.com/img923/7720/1LJRvz.jpg, https://imagizer.imageshack.com/img923/5517/72vAOF.jpg, https://imagizer.imageshack.com/img923/4232/YUlvfM.jpg, https://imagizer.imageshack.com/img923/9347/jVq0NT.jpg, https://imagizer.imageshack.com/img924/2120/X23SFG.jpg",,,,,,,,,0,,,,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,GG-317,,Maroon & Olive Floral Printed Chanderi Saree – Elegant Festive & Traditional Wear,1,0,visible,"Graceful maroon Chanderi saree with olive green contrast border and floral prints. Lightweight, elegant, and perfect for festive, cultural, and traditional events.","Drape yourself in timeless elegance with the Maroon & Olive Floral Printed Chanderi Saree. Crafted in soft Black Chanderi fabric, this saree features a rich maroon base adorned with floral digital prints and striped detailing, creating the perfect blend of sophistication and tradition.",,,taxable,,1,100,,0,0,,,,,1,,1100,2199,Gopi Silk Saree,,,"https://imagizer.imageshack.com/img924/9017/M0o4xG.jpg, https://imagizer.imageshack.com/img923/8369/tgwJ5J.jpg, https://imagizer.imageshack.com/img922/6473/keyvNY.jpg, https://imagizer.imageshack.com/img922/5869/c5y4VO.jpg, https://imagizer.imageshack.com/img924/7899/EyZ84Q.jpg, https://imagizer.imageshack.com/img924/4240/zH67CN.jpg",,,,,,,,,0,,,,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,GG-318,,Blue & Green Ikat Printed Chanderi Saree – Elegant Festive & Cultural Wear,1,0,visible,"Vibrant Chanderi saree in blue & green shades with Ikat-inspired prints, tassel pallu, and contrast border. Lightweight, stylish, and perfect for festive occasions.","Add a touch of tradition with a modern twist with the Blue & Green Ikat Printed Chanderi Saree. Crafted from premium Black Chanderi fabric, this saree features striking Ikat-inspired geometric digital prints in vibrant shades of blue, green, and multicolor accents.",,,taxable,,1,100,,0,0,,,,,1,,1100,2199,Gopi Silk Saree,,,"https://imagizer.imageshack.com/img924/5379/gqWPjQ.jpg, https://imagizer.imageshack.com/img924/2866/qnitxt.jpg, https://imagizer.imageshack.com/img924/8453/QnDAC0.jpg, https://imagizer.imageshack.com/img924/804/neJFQz.jpg, https://",,,,,,,,,0,,,,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
