ID,Type,SKU,"GTIN, UPC, EAN, or ISBN",Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (lbs),Length (in),Width (in),Height (in),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Swatches Attributes,Brands,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Meta: _wp_page_template,Meta: anarkali_loop_product_slider_speed,Meta: anarkali_showcase_type,Meta: anarkali_showcase_bg_type,Meta: anarkali_showcase_custom_bgcolor,Meta: anarkali_showcase_custom_textcolor,Meta: anarkali_badge_color,Meta: anarkali_product_extra_fatures,Meta: anarkali_custom_badge,Meta: anarkali_product_size_guide,Meta: anarkali_countdown_date,Meta: anarkali_countdown_text,Meta: anarkali_product_video_type,Meta: anarkali_product_video_source_type,Meta: anarkali_product_popup_video,Meta: anarkali_product_iframe_video,Meta: anarkali_product_video_preview,Meta: anarkali_product_video_on_shop,Meta: anarkali_tabs_title,Meta: anarkali_tabs_content,Meta: anarkali_product_header_type,Meta: anarkali_product_header_bgcolor,Meta: anarkali_product_header_menuitem_color,Meta: anarkali_product_header_menuitem_hvrcolor,Meta: anarkali_product_header_svgicon_color,Meta: anarkali_product_header_counter_bgcolor,Meta: anarkali_product_header_counter_color,Meta: anarkali_product_sticky_header_bgcolor,Meta: anarkali_product_sticky_header_menuitem_color,Meta: anarkali_product_sticky_header_menuitem_hvrcolor,Meta: anarkali_product_sticky_header_svgicon_color,Meta: anarkali_product_sticky_header_counter_bgcolor,Meta: anarkali_product_sticky_header_counter_color,Meta: _product_360_image_gallery
,variable,LW-90961,,Elegant White And Blue Georgette Gown with Soft Organza Dupatta – Premium Designer Ready-to-Wear Set,1,0,visible,"Step into elegance with this premium ready-to-wear gown paired with a luxurious organza dupatta. Crafted from soft georgette with intricate thousand butti work, this set features a flattering round neck, full sleeves, and a flowing silhouette for a graceful look. Perfect for festive occasions, parties, and special events.","Elevate your wardrobe with this exquisite designer gown set, thoughtfully crafted for style and comfort. The gown is made from premium georgette fabric with delicate thousand butti embroidery, offering a sophisticated texture and lightweight feel. Its full-length design with a flattering round neck, full sleeves, and soft cotton lining ensures elegance and comfort from top to bottom.

The accompanying organza dupatta is adorned with rich bandhej digital prints and intricate zari cutwork, adding a luxurious touch and completing the ensemble beautifully. Designed with attention to detail, the flowing flair and premium stitching make this set perfect for festive occasions, weddings, and celebratory events.",,,taxable,,1,,,0,0,,,,,1,,,,Women's Wear,,,"https://imagizer.imageshack.com/img924/4386/OcXQ80.jpg, https://imagizer.imageshack.com/img923/2743/4TM6wP.jpg, https://imagizer.imageshack.com/img922/8332/FvMq67.jpg, https://imagizer.imageshack.com/img922/5435/HvEr6B.jpg, https://imagizer.imageshack.com/img924/4016/XVOiwb.jpg",,,,,,,,,0,,,size,"M, L, XL, XXL",1,1,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,variable,LW-90962,,Elegant White And Green Georgette Gown with Soft Organza Dupatta – Premium Designer Ready-to-Wear Set,1,0,visible,"Step into elegance with this premium ready-to-wear gown paired with a luxurious organza dupatta. Crafted from soft georgette with intricate thousand butti work, this set features a flattering round neck, full sleeves, and a flowing silhouette for a graceful look. Perfect for festive occasions, parties, and special events.","Elevate your wardrobe with this exquisite designer gown set, thoughtfully crafted for style and comfort. The gown is made from premium georgette fabric with delicate thousand butti embroidery, offering a sophisticated texture and lightweight feel. Its full-length design with a flattering round neck, full sleeves, and soft cotton lining ensures elegance and comfort from top to bottom.

The accompanying organza dupatta is adorned with rich bandhej digital prints and intricate zari cutwork, adding a luxurious touch and completing the ensemble beautifully. Designed with attention to detail, the flowing flair and premium stitching make this set perfect for festive occasions, weddings, and celebratory events.",,,taxable,,1,,,0,0,,,,,1,,,,Women's Wear,,,"https://imagizer.imageshack.com/img922/5213/qoupcq.jpg, https://imagizer.imageshack.com/img924/2117/iReyGZ.jpg, https://imagizer.imageshack.com/img924/7452/AZhBG4.jpg, https://imagizer.imageshack.com/img922/5933/FQ3bat.jpg, https://imagizer.imageshack.com/img922/9283/7aiHrV.jpg",,,,,,,,,0,,,size,"M, L, XL, XXL",1,1,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,variable,LW-90963,,Elegant White And Pink Georgette Gown with Soft Organza Dupatta – Premium Designer Ready-to-Wear Set,1,0,visible,"Step into elegance with this premium ready-to-wear gown paired with a luxurious organza dupatta. Crafted from soft georgette with intricate thousand butti work, this set features a flattering round neck, full sleeves, and a flowing silhouette for a graceful look. Perfect for festive occasions, parties, and special events.","Elevate your wardrobe with this exquisite designer gown set, thoughtfully crafted for style and comfort. The gown is made from premium georgette fabric with delicate thousand butti embroidery, offering a sophisticated texture and lightweight feel. Its full-length design with a flattering round neck, full sleeves, and soft cotton lining ensures elegance and comfort from top to bottom.

The accompanying organza dupatta is adorned with rich bandhej digital prints and intricate zari cutwork, adding a luxurious touch and completing the ensemble beautifully. Designed with attention to detail, the flowing flair and premium stitching make this set perfect for festive occasions, weddings, and celebratory events.",,,taxable,,1,,,0,0,,,,,1,,,,Women's Wear,,,"https://imagizer.imageshack.com/img922/496/OZpJdz.jpg, https://imagizer.imageshack.com/img922/8341/vYwziU.jpg, https://imagizer.imageshack.com/img924/6227/SpCyrP.jpg, https://imagizer.imageshack.com/img922/7596/bFn4K7.jpg, https://imagizer.imageshack.com/img922/9224/EL7sk5.jpg",,,,,,,,,0,,,size,"M, L, XL, XXL",1,1,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,variable,LW-91161,,Purple Premium Chinnon Designer Gown with Sequins & Position Print – Elegant Ready-to-Wear Dress,1,0,visible,"Turn heads effortlessly in this stunning designer gown crafted from premium chinnon fabric. Featuring delicate sequins, position print detailing, and a designer waist cut, this gown exudes elegance. Its soft crepe silk lining and flowing silhouette make it perfect for parties, festive occasions, and celebrations.","Make a statement at any occasion with this exquisite Chinnon designer gown. Made from soft, high-quality chinnon fabric, the gown is adorned with sequins and intricate position print work, offering a perfect blend of style and sophistication. Its designer waist cut and frill detailing enhance the feminine silhouette, while the short sleeves with potli buttons and designer round neck add a refined touch.

The gown is fully lined with smooth crepe silk for comfort and a premium finish. With a flared length of 56 inches and a flowing 4.5-meter flair, it is designed to move gracefully with every step. Ideal for festive gatherings, evening parties, or any special event where you want to stand out.",,,taxable,,1,,,0,0,,,,,1,,,,Women's Wear,,,"https://imagizer.imageshack.com/img923/5024/ZwnLp3.jpg, https://imagizer.imageshack.com/img923/5186/sUF0ZX.jpg, https://imagizer.imageshack.com/img923/7227/izI9tc.jpg, https://imagizer.imageshack.com/img924/7053/xOcbg5.jpg",,,,,,,,,0,,,size,"M, L, XL, XXL",1,1,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,variable,LW-91181,,Purple Elegant Faux Blooming Designer Gown with Rich Embroidery – Premium Ready-to-Wear Dress,1,0,visible,"Step into glamour with this premium faux blooming gown, adorned with intricate embroidered sequins work. Featuring full sleeves, a designer V-neck, and a flowing 8.5-meter flare, this gown offers a luxurious silhouette for festive occasions, parties, and special events.","Elevate your style quotient with this exquisite Faux Blooming designer gown, crafted to perfection for elegance and comfort. The gown features rich embroidered sequins work on premium faux blooming fabric, giving it a sophisticated and eye-catching appeal. Its full-length design with a designer V-neck, full sleeves, and soft cotton lining ensures both comfort and a graceful look.

With a flowing 8.5-meter flare and meticulous wire-picco stitching, this gown promises a perfect fit and premium finish. Ideal for weddings, festive celebrations, evening parties, or any special occasion where you want to make a stunning impression.",,,taxable,,1,,,0,0,,,,,1,,,,Women's Wear,,,"https://imagizer.imageshack.com/img922/6536/MEoi0z.jpg, https://imagizer.imageshack.com/img922/5607/vcmgD9.jpg, https://imagizer.imageshack.com/img922/5853/BvrApy.jpg, https://imagizer.imageshack.com/img923/660/VTSFMc.jpg, https://imagizer.imageshack.com/img924/7008/Xg5uF9.jpg",,,,,,,,,0,,,size,"M, L, XL, XXL",1,1,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,variable,LW-91201,,Green Elegant Chiffon Designer Gown with Golden Zari Patta – Premium Ready-to-Wear Dress,1,0,visible,"Make a graceful statement with this premium chiffon gown featuring intricate golden zari patta weaving. Designed with full sleeves, a designer round neck, and a flowing 3.5-meter flare, this gown offers elegance and comfort for festive occasions, parties, and celebrations.","Elevate your style with this exquisite Chiffon designer gown, crafted for elegance and sophistication. The gown features rich golden zari patta weaving on soft chiffon fabric, giving it a luxurious and radiant appearance. Its full sleeves and designer round neck provide a refined finish, while the 3.5-meter flowing flare enhances the graceful silhouette.

Fully lined with soft cotton for comfort, this ready-to-wear gown ensures both style and ease for any special occasion. Perfect for weddings, festive gatherings, evening parties, or any event where you want to stand out effortlessly.",,,taxable,,1,,,0,0,,,,,1,,,,Women's Wear,,,"https://imagizer.imageshack.com/img922/393/FOYUho.jpg, https://imagizer.imageshack.com/img924/1642/LLBZH9.jpg, https://imagizer.imageshack.com/img922/3986/0u8IrA.jpg, https://imagizer.imageshack.com/img924/2296/xhrzXI.jpg, https://imagizer.imageshack.com/img923/4467/uorIIZ.jpg, https://imagizer.imageshack.com/img924/6581/V2hNXx.jpg, https://imagizer.imageshack.com/img922/6210/wr0uat.jpg",,,,,,,,,0,,,size,"M, L, XL, XXL",1,1,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,variable,LW-91202,,Rama Elegant Chiffon Designer Gown with Golden Zari Patta – Premium Ready-to-Wear Dress,1,0,visible,"Make a graceful statement with this premium chiffon gown featuring intricate golden zari patta weaving. Designed with full sleeves, a designer round neck, and a flowing 3.5-meter flare, this gown offers elegance and comfort for festive occasions, parties, and celebrations.","Elevate your style with this exquisite Chiffon designer gown, crafted for elegance and sophistication. The gown features rich golden zari patta weaving on soft chiffon fabric, giving it a luxurious and radiant appearance. Its full sleeves and designer round neck provide a refined finish, while the 3.5-meter flowing flare enhances the graceful silhouette.

Fully lined with soft cotton for comfort, this ready-to-wear gown ensures both style and ease for any special occasion. Perfect for weddings, festive gatherings, evening parties, or any event where you want to stand out effortlessly.",,,taxable,,1,,,0,0,,,,,1,,,,Women's Wear,,,"https://imagizer.imageshack.com/img923/1935/kOuNwQ.jpg, https://imagizer.imageshack.com/img924/3927/KuxAiB.jpg, https://imagizer.imageshack.com/img922/6667/gKzuTF.jpg, https://imagizer.imageshack.com/img923/7043/uYbOsJ.jpg, https://imagizer.imageshack.com/img922/7845/Aovjhp.jpg, https://imagizer.imageshack.com/img923/7431/u4kPx2.jpg",,,,,,,,,0,,,size,"M, L, XL, XXL",1,1,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,variable,LW-91203,,Wine Elegant Chiffon Designer Gown with Golden Zari Patta – Premium Ready-to-Wear Dress,1,0,visible,"Make a graceful statement with this premium chiffon gown featuring intricate golden zari patta weaving. Designed with full sleeves, a designer round neck, and a flowing 3.5-meter flare, this gown offers elegance and comfort for festive occasions, parties, and celebrations.","Elevate your style with this exquisite Chiffon designer gown, crafted for elegance and sophistication. The gown features rich golden zari patta weaving on soft chiffon fabric, giving it a luxurious and radiant appearance. Its full sleeves and designer round neck provide a refined finish, while the 3.5-meter flowing flare enhances the graceful silhouette.

Fully lined with soft cotton for comfort, this ready-to-wear gown ensures both style and ease for any special occasion. Perfect for weddings, festive gatherings, evening parties, or any event where you want to stand out effortlessly.",,,taxable,,1,,,0,0,,,,,1,,,,Women's Wear,,,"https://imagizer.imageshack.com/img922/2300/DQImL4.jpg, https://imagizer.imageshack.com/img922/4342/ZQ9XSv.jpg, https://imagizer.imageshack.com/img924/6523/Njwep2.jpg, https://imagizer.imageshack.com/img923/9517/YE9lIw.jpg, https://imagizer.imageshack.com/img923/9720/h4pFca.jpg",,,,,,,,,0,,,size,"M, L, XL, XXL",1,1,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,variable,LW-91281,,Multti Color Exquisite Kalamkari Banarasi Silk Gown with Jequard Patta – Premium Designer Ready-to-Wear Dress,1,0,visible,"Turn heads with this stunning Banarasi silk gown featuring intricate Kalamkari print and Jequard patta work. Designed with full sleeves, a fancy round neck, and a flowing 3.5-meter flare, it combines elegance and comfort, making it perfect for festive occasions, weddings, and parties.","Elevate your wardrobe with this premium designer gown, crafted from luxurious Banarasi silk and adorned with exquisite Kalamkari prints and Jequard patta detailing. The gown’s full sleeves, fancy round neck, and flowing 3.5-meter flare create a flattering silhouette that suits all body types.

Fully lined with soft cotton, it ensures comfort while maintaining a premium finish. The canvas patta stitching adds an elegant touch, making this gown ideal for weddings, festive gatherings, or special events. Perfect for women who want a seamless blend of traditional artistry and contemporary design.",,,taxable,,1,,,0,0,,,,,1,,,,Women's Wear,,,"https://imagizer.imageshack.com/img922/2015/IpS4R6.jpg, https://imagizer.imageshack.com/img922/3091/8V1kct.jpg, https://imagizer.imageshack.com/img922/3058/PWeAhp.jpg, https://imagizer.imageshack.com/img924/8281/jvxVq1.jpg, https://imagizer.imageshack.com/img923/2104/eSMMq7.jpg, https://imagizer.imageshack.com/img924/5876/lWU9F4.jpg",,,,,,,,,0,,,size,"M, L, XL, XXL",1,1,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,variable,LW-91321,,Black Premium Silk Designer Gown with Jequard Weaving & Embroidered Dupatta – Ready-to-Wear Set,1,0,visible,"Experience timeless elegance with this designer silk gown, adorned with jequard weaving and delicate embroidery. Paired with a rich Tebby silk dupatta featuring Kalamkari print and embroidered cutwork, this ready-to-wear set is perfect for festive occasions, weddings, and celebrations.","Step into sophistication with this premium silk designer gown-dupatta set, crafted to combine traditional artistry with modern elegance. The gown features luxurious silk fabric enhanced with intricate jequard weaving and embroidered detailing. Designed with elbow sleeves, a fancy round neck, and a flowing 3.5-meter flare, it flatters all body types while ensuring comfort with soft cotton lining.

The ensemble is elevated with a stunning Tebby silk dupatta, enriched with Kalamkari-inspired prints and delicate embroidered cutwork, adding a regal charm to the outfit. Perfect for weddings, festive gatherings, cultural events, or special occasions, this gown-dupatta set promises a graceful and striking look.",,,taxable,,1,,,0,0,,,,,1,,,,Women's Wear,,,"https://imagizer.imageshack.com/img923/2454/VwP7QG.jpg, https://imagizer.imageshack.com/img923/2825/HkxhX5.jpg, https://imagizer.imageshack.com/img923/4127/WyaIUM.jpg, https://imagizer.imageshack.com/img924/9041/fjfADA.jpg, https://imagizer.imageshack.com/img923/7654/1BgQnD.jpg, https://imagizer.imageshack.com/img923/4958/vyryKD.jpg, https://imagizer.imageshack.com/img922/2984/QfdMBz.jpg",,,,,,,,,0,,,size,"M, L, XL, XXL",1,1,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
